Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Block?, Class Name
atmrockhounding:nativeShards:3, Haxonite Shard, item.atmrockhounding:nativeShards.haxonite, false, net.minecraft.item.ItemStack
atmrockhounding:nativeShards:4, Perryite Shard, item.atmrockhounding:nativeShards.perryite, false, net.minecraft.item.ItemStack
atmrockhounding:nativeShards:5, Silver Shard, item.atmrockhounding:nativeShards.silver, false, net.minecraft.item.ItemStack
atmrockhounding:nativeShards:6, Tulameenite Shard, item.atmrockhounding:nativeShards.tulameenite, false, net.minecraft.item.ItemStack
atmrockhounding:nativeShards:7, Niggliite Shard, item.atmrockhounding:nativeShards.niggliite, false, net.minecraft.item.ItemStack
atmrockhounding:nativeShards:8, Maldonite Shard, item.atmrockhounding:nativeShards.maldonite, false, net.minecraft.item.ItemStack
atmrockhounding:nativeShards:9, Auricuprite Shard, item.atmrockhounding:nativeShards.auricuprite, false, net.minecraft.item.ItemStack
atmrockhounding:nativeShards:10, Osmium Shard, item.atmrockhounding:nativeShards.osmium, false, net.minecraft.item.ItemStack
atmrockhounding:nativeShards:11, Iridium Shard, item.atmrockhounding:nativeShards.iridium, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:0, Chromite Shard, item.atmrockhounding:oxideShards.chromite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:1, CoChromite Shard, item.atmrockhounding:oxideShards.cochromite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:2, Columbite Shard, item.atmrockhounding:oxideShards.columbite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:3, Euxenite Shard, item.atmrockhounding:oxideShards.euxenite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:4, Mcconnellite Shard, item.atmrockhounding:oxideShards.mcconnellite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:5, Samarskite Shard, item.atmrockhounding:oxideShards.samarskite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:6, Cassiterite Shard, item.atmrockhounding:oxideShards.cassiterite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:7, Boehmite Shard, item.atmrockhounding:oxideShards.boehmite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:8, Ghanite Shard, item.atmrockhounding:oxideShards.ghanite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:9, Hibonite Shard, item.atmrockhounding:oxideShards.hibonite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:10, Senaite Shard, item.atmrockhounding:oxideShards.senaite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:11, Thorutite Shard, item.atmrockhounding:oxideShards.thorutite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:12, Ixiolite Shard, item.atmrockhounding:oxideShards.ixiolite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:13, Tapiolite Shard, item.atmrockhounding:oxideShards.tapiolite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:14, Behoite Shard, item.atmrockhounding:oxideShards.behoite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:15, Bromellite Shard, item.atmrockhounding:oxideShards.bromellite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:16, Tungstite Shard, item.atmrockhounding:oxideShards.tungstite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:17, Wolframite Shard, item.atmrockhounding:oxideShards.wolframite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:18, Ferberite Shard, item.atmrockhounding:oxideShards.ferberite, false, net.minecraft.item.ItemStack
atmrockhounding:oxideShards:19, Monteponite Shard, item.atmrockhounding:oxideShards.monteponite, false, net.minecraft.item.ItemStack
atmrockhounding:phosphateShards:0, Faustite Shard, item.atmrockhounding:phosphateShards.faustite, false, net.minecraft.item.ItemStack
atmrockhounding:phosphateShards:1, Lazulite Shard, item.atmrockhounding:phosphateShards.lazulite, false, net.minecraft.item.ItemStack
atmrockhounding:phosphateShards:2, Monazite Shard, item.atmrockhounding:phosphateShards.monazite, false, net.minecraft.item.ItemStack
atmrockhounding:phosphateShards:3, Schoonerite Shard, item.atmrockhounding:phosphateShards.schoonerite, false, net.minecraft.item.ItemStack
atmrockhounding:phosphateShards:4, Triphylite Shard, item.atmrockhounding:phosphateShards.triphylite, false, net.minecraft.item.ItemStack
atmrockhounding:phosphateShards:5, Wavellite Shard, item.atmrockhounding:phosphateShards.wavellite, false, net.minecraft.item.ItemStack
atmrockhounding:phosphateShards:6, Xenotime Shard, item.atmrockhounding:phosphateShards.xenotime, false, net.minecraft.item.ItemStack
atmrockhounding:phosphateShards:7, Zairite Shard, item.atmrockhounding:phosphateShards.zairite, false, net.minecraft.item.ItemStack
atmrockhounding:phosphateShards:8, Pretulite Shard, item.atmrockhounding:phosphateShards.pretulite, false, net.minecraft.item.ItemStack
atmrockhounding:phosphateShards:9, Tavorite Shard, item.atmrockhounding:phosphateShards.tavorite, false, net.minecraft.item.ItemStack
atmrockhounding:phosphateShards:10, Keyite Shard, item.atmrockhounding:phosphateShards.keyite, false, net.minecraft.item.ItemStack
atmrockhounding:phosphateShards:11, Birchite Shard, item.atmrockhounding:phosphateShards.birchite, false, net.minecraft.item.ItemStack
atmrockhounding:silicateShards:0, Axinite Shard, item.atmrockhounding:silicateShards.axinite, false, net.minecraft.item.ItemStack
atmrockhounding:silicateShards:1, Biotite Shard, item.atmrockhounding:silicateShards.biotite, false, net.minecraft.item.ItemStack
atmrockhounding:silicateShards:2, Gadolinite Shard, item.atmrockhounding:silicateShards.gadolinite, false, net.minecraft.item.ItemStack
atmrockhounding:silicateShards:3, Iranite Shard, item.atmrockhounding:silicateShards.iranite, false, net.minecraft.item.ItemStack
atmrockhounding:silicateShards:4, Jervisite Shard, item.atmrockhounding:silicateShards.jervisite, false, net.minecraft.item.ItemStack
atmrockhounding:silicateShards:5, Magbasite Shard, item.atmrockhounding:silicateShards.magbasite, false, net.minecraft.item.ItemStack
atmrockhounding:silicateShards:6, Moskvinite Shard, item.atmrockhounding:silicateShards.moskvinite, false, net.minecraft.item.ItemStack
atmrockhounding:silicateShards:7, Eucryptite Shard, item.atmrockhounding:silicateShards.eucryptite, false, net.minecraft.item.ItemStack
atmrockhounding:silicateShards:8, Steacyite Shard, item.atmrockhounding:silicateShards.steacyite, false, net.minecraft.item.ItemStack
atmrockhounding:silicateShards:9, Manandonite Shard, item.atmrockhounding:silicateShards.manandonite, false, net.minecraft.item.ItemStack
atmrockhounding:silicateShards:10, Vistepite Shard, item.atmrockhounding:silicateShards.vistepite, false, net.minecraft.item.ItemStack
atmrockhounding:silicateShards:11, Khristovite Shard, item.atmrockhounding:silicateShards.khristovite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfateShards:0, Alunite Shard, item.atmrockhounding:sulfateShards.alunite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfateShards:1, Fedotovite Shard, item.atmrockhounding:sulfateShards.fedotovite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfateShards:2, Jarosite Shard, item.atmrockhounding:sulfateShards.jarosite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfateShards:3, Guarinoite Shard, item.atmrockhounding:sulfateShards.guarinoite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfateShards:4, Bentorite Shard, item.atmrockhounding:sulfateShards.bentorite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfateShards:5, Aplowite Shard, item.atmrockhounding:sulfateShards.aplowite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfateShards:6, Bieberite Shard, item.atmrockhounding:sulfateShards.bieberite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfateShards:7, Scheelite Shard, item.atmrockhounding:sulfateShards.scheelite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfateShards:8, Stolzite Shard, item.atmrockhounding:sulfateShards.stolzite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:0, Abramovite Shard, item.atmrockhounding:sulfideShards.abramovite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:1, Aikinite Shard, item.atmrockhounding:sulfideShards.aikinite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:2, Balkanite Shard, item.atmrockhounding:sulfideShards.balkanite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:3, Galena Shard, item.atmrockhounding:sulfideShards.galena, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:4, Kesterite Shard, item.atmrockhounding:sulfideShards.kesterite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:5, Pentlandite Shard, item.atmrockhounding:sulfideShards.pentlandite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:6, Pyrite Shard, item.atmrockhounding:sulfideShards.pyrite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:7, Stannite Shard, item.atmrockhounding:sulfideShards.stannite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:8, Valleriite Shard, item.atmrockhounding:sulfideShards.valleriite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:9, Sphalerite Shard, item.atmrockhounding:sulfideShards.sphalerite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:10, Petrukite Shard, item.atmrockhounding:sulfideShards.petrukite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:11, Mawsonite Shard, item.atmrockhounding:sulfideShards.mawsonite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:12, Tungstenite Shard, item.atmrockhounding:sulfideShards.tungstenite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:13, Erlichmanite Shard, item.atmrockhounding:sulfideShards.erlichmanite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:14, Malanite Shard, item.atmrockhounding:sulfideShards.malanite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:15, Greenockite Shard, item.atmrockhounding:sulfideShards.greenockite, false, net.minecraft.item.ItemStack
atmrockhounding:sulfideShards:16, Cernyite Shard, item.atmrockhounding:sulfideShards.cernyite, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:0, Cerium Dust, item.atmrockhounding:chemicalDusts.cerium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:1, Dysprosium Dust, item.atmrockhounding:chemicalDusts.dysprosium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:2, Erbium Dust, item.atmrockhounding:chemicalDusts.erbium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:3, Europium Dust, item.atmrockhounding:chemicalDusts.europium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:4, Gadolinium Dust, item.atmrockhounding:chemicalDusts.gadolinium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:5, Holmium Dust, item.atmrockhounding:chemicalDusts.holmium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:6, Lanthanum Dust, item.atmrockhounding:chemicalDusts.lanthanum, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:7, Lutetium Dust, item.atmrockhounding:chemicalDusts.lutetium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:8, Neodymium Dust, item.atmrockhounding:chemicalDusts.neodymium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:9, Praseodymium Dust, item.atmrockhounding:chemicalDusts.praseodymium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:10, Samarium Dust, item.atmrockhounding:chemicalDusts.samarium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:11, Scandium Dust, item.atmrockhounding:chemicalDusts.scandium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:12, Terbium Dust, item.atmrockhounding:chemicalDusts.terbium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:13, Thulium Dust, item.atmrockhounding:chemicalDusts.thulium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:14, Ytterbium Dust, item.atmrockhounding:chemicalDusts.ytterbium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:15, Yttrium Dust, item.atmrockhounding:chemicalDusts.yttrium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:16, Iron Dust, item.atmrockhounding:chemicalDusts.iron, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:17, Copper Dust, item.atmrockhounding:chemicalDusts.copper, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:18, Tin Dust, item.atmrockhounding:chemicalDusts.tin, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:19, Lead Dust, item.atmrockhounding:chemicalDusts.lead, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:20, Zinc Dust, item.atmrockhounding:chemicalDusts.zinc, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:21, Chromium Dust, item.atmrockhounding:chemicalDusts.chromium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:22, Boron Dust, item.atmrockhounding:chemicalDusts.boron, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:23, Silver Dust, item.atmrockhounding:chemicalDusts.silver, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:24, Aluminum Dust, item.atmrockhounding:chemicalDusts.aluminum, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:25, Manganese Dust, item.atmrockhounding:chemicalDusts.manganese, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:26, Nickel Dust, item.atmrockhounding:chemicalDusts.nickel, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:27, Cobalt Dust, item.atmrockhounding:chemicalDusts.cobalt, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:28, Magnesium Dust, item.atmrockhounding:chemicalDusts.magnesium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:29, Titanium Dust, item.atmrockhounding:chemicalDusts.titanium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:30, Sodium Dust, item.atmrockhounding:chemicalDusts.sodium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:31, Thorium Dust, item.atmrockhounding:chemicalDusts.thorium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:32, Calcium Dust, item.atmrockhounding:chemicalDusts.calcium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:33, Phosphorus Dust, item.atmrockhounding:chemicalDusts.phosphorus, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:34, Lithium Dust, item.atmrockhounding:chemicalDusts.lithium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:35, Potassium Dust, item.atmrockhounding:chemicalDusts.potassium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:36, Beryllium Dust, item.atmrockhounding:chemicalDusts.beryllium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:37, Sulfur Dust, item.atmrockhounding:chemicalDusts.sulfur, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:38, Bismuth Dust, item.atmrockhounding:chemicalDusts.bismuth, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:39, Niobium Dust, item.atmrockhounding:chemicalDusts.niobium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:40, Tantalum Dust, item.atmrockhounding:chemicalDusts.tantalum, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:41, Arsenic Dust, item.atmrockhounding:chemicalDusts.arsenic, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:42, Silicon Dust, item.atmrockhounding:chemicalDusts.silicon, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:43, Uranium Dust, item.atmrockhounding:chemicalDusts.uranium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:44, Platinum Dust, item.atmrockhounding:chemicalDusts.platinum, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:45, Gold Dust, item.atmrockhounding:chemicalDusts.gold, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:46, Tungsten Dust, item.atmrockhounding:chemicalDusts.tungsten, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:47, Osmium Dust, item.atmrockhounding:chemicalDusts.osmium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:48, Iridium Dust, item.atmrockhounding:chemicalDusts.iridium, false, net.minecraft.item.ItemStack
atmrockhounding:chemicalDusts:49, Cadmium Dust, item.atmrockhounding:chemicalDusts.cadmium, false, net.minecraft.item.ItemStack
atmrockhounding:gear, Crushing Gear, item.atmrockhounding:gear, false, al132.atmrockhounding.items.ItemConsumable
atmrockhounding:testTube, Test Tube, item.atmrockhounding:testTube, false, al132.atmrockhounding.items.ItemConsumable
atmrockhounding:ingotPattern, Ingot Pattern, item.atmrockhounding:ingotPattern, false, al132.atmrockhounding.items.ItemConsumable
atmrockhounding:itemCabinet, Item Cabinet, item.atmrockhounding:itemCabinet, false, al132.atmrockhounding.items.ItemBase
atmrockhounding:heatingElement, Heating Element, item.atmrockhounding:heatingElement, false, al132.atmrockhounding.items.ItemBase
atmrockhounding:inductionHeatingElement, Induction Heating Interface, item.atmrockhounding:inductionHeatingElement, false, al132.atmrockhounding.items.ItemBase
atmrockhounding:flask, Chemical Flask, item.atmrockhounding:flask, false, al132.atmrockhounding.items.ItemBase
atmrockhounding:salt, Salt, item.atmrockhounding:salt, false, al132.atmrockhounding.items.ItemBase
atmrockhounding:sulfurCompound, Sulfur-bearing Compound, item.atmrockhounding:sulfurCompound, false, al132.atmrockhounding.items.ItemBase
